reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,label_sentiment
386cfe3d-bd2c-441f-be4c-ae88e4f609a7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sering bug (keluar sendiri) padahal sebelumnya aman² saja,2,0,377.1.0.48.63,2025-04-25 08:08:25,,,377.1.0.48.63,Negative
bf73d257-4f31-4611-8d92-525452bc43b3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"susah amat edit foto di ig, edit posting aja gak bisa",3,0,376.1.0.55.68,2025-04-26 11:22:54,,,376.1.0.55.68,Neutral
b7105d13-21d9-4d3a-9d34-980fea84b5a2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Instagram aku gak busa dibuka karna lupa kode autentikasi dua faktor nya. tapi tidak ada solusi, mau pakai jasa takut gak bisa dipercaya",2,0,375.0.0.38.66,2025-04-15 02:29:28,,,375.0.0.38.66,Negative
7a654dcc-fa64-4009-910d-a9e5eae10280,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aneh banget, udah ganti password terus gabisa login di aplikasinya sendiri katanya salah password, pas coba login di web bisa, konyol, dan ya gatau ini di Install di handphone aja ga guna, gabisa masuk akun sama sekali",1,9,358.0.0.51.97,2024-11-24 19:47:49,,,358.0.0.51.97,Negative
1e1c8bcf-203d-489a-a25d-c42e4b198b6e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"knpa ya akhir"" ini sering kali di update nya tolong perbaiki lagi🙏",3,1,374.0.0.43.67,2025-04-08 07:27:23,,,374.0.0.43.67,Neutral
357da79a-cae7-44d2-b9fa-6bf0a0de513c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Jelek banyak bug dan error tiap mau login selalu error ada gangguan katanya padahal internet lancar sinyal aman,1,0,369.0.0.46.101,2025-03-02 01:09:25,,,369.0.0.46.101,Negative
77434bd7-0e8f-4f33-b430-dd930f928ef3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa kok gak bisa dibuka aplikasinya perbaiki gak wehhh😭😭😭😭😭😡🤬,1,0,376.0.0.52.68,2025-04-17 13:00:11,,,376.0.0.52.68,Negative
fc11b1cf-db4b-45bf-9abc-2c2e46c0369b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi Instagram sangat bagus,bisa untuk berbagi cerita,menonton sosmed orang lain dan berteman dengan orang asing",5,0,370.1.0.43.96,2025-03-07 07:54:34,,,370.1.0.43.96,Positive
6cea7eea-e1c7-4113-8003-31aa02e97898,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya mau daftar tapi ga bisa ada bacaan halaman saat ini tidak tersedia gimana nih saya mau daftar tapi gabisa saya coba pake akun saya sama gabisa gimana sih,1,0,372.0.0.48.60,2025-03-20 03:34:09,,,372.0.0.48.60,Negative
7eb12c73-bce8-47c4-9706-f82ac522ada3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Instagram sangat bagus dan menarik buat orang yg lagi badmood,5,0,375.0.0.38.66,2025-04-14 16:09:30,,,375.0.0.38.66,Positive
4351cbe2-51f8-4a13-ba8b-e9bf3b3ae8be,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gak ngapain-ngapain pas buka ig ada halaman ""anda mengajukan banding"". kecewa beratt😭🤧",1,0,376.0.0.52.68,2025-04-17 16:08:58,,,376.0.0.52.68,Negative
f5a9ab58-14cb-46c7-996d-bc60a8138b45,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Update nya gak ada dan tiktok nya macet macet jaringan saya juga lancar aja,2,0,370.0.0.42.96,2025-03-04 21:58:39,,,370.0.0.42.96,Negative
431b081f-8566-461b-9de3-93c9715df2e7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Selalu pembaharuan, tapi tampilan berandanya berantakan, bukan yg baru tapi yg berita lama, gimana ini min",1,2,368.0.0.45.96,2025-02-28 15:01:58,,,368.0.0.45.96,Negative
eae1ace7-a7bf-498e-a0fa-41ec27a7a04e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa Instagram aku tidak bisa masuk dan eror kenapa tolong diperbaiki,1,0,377.1.0.48.63,2025-04-29 09:46:35,,,377.1.0.48.63,Negative
8348c3f4-4acb-44cf-b03a-79a1f17fa3ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,udh 2 hari aplikasinya ngebug terus di hpku. gak bisa dibuka aplikasinya,3,12,377.1.0.48.63,2025-04-27 03:09:43,,,377.1.0.48.63,Neutral
02502e83-0763-4148-a81e-31bc60d29a38,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mau login susah amat .. bilangnya gada koneksi internet dan kesalahan jaringan padahal jaringannya baik² aja . Tolong diperbaiki,1,0,367.0.0.43.89,2025-02-15 02:59:49,,,367.0.0.43.89,Negative
6769e0da-7be9-4fb2-8ba9-8423021f88e1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Akun saya tidak bisa dibuka. ""Maaf, kami tidak dapat meyelesaikan permintaan anda. Coba lagi beberapa saat."" Ini sudah terjadi lebih dari 16 jam. Beranda mau pun yang lain, tidak bisa dibuka. Tolong segera diperbaiki updatenya. Terima kasih",3,0,371.0.0.36.89,2025-03-16 21:00:20,,,371.0.0.36.89,Neutral
2035432f-0e7e-45e9-b3b6-90395fe05e45,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gak bisa upload video story, tambah jelek apk nya. Gak bisa dipake jualan. Kasih bintang 1 aja",1,0,371.0.0.36.89,2025-03-12 05:49:58,,,371.0.0.36.89,Negative
c029e955-73ae-477b-94db-3ecd853a0f8d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"knp ig ak kalo masuk in teks gbs digasi bling"" lagi sih, pas sblm update bisa, org"" jg ak liat msh bisa",1,0,368.0.0.45.96,2025-02-28 10:08:25,,,368.0.0.45.96,Negative
03f137b1-e3e5-4dce-9baf-08fd3d8cc7c2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,instagram saya sudah 2 hari tidak bisa di akses setiap di buka pasti bacaannya terjadi kesalahan coba sesaat lagi.,1,0,372.0.0.48.60,2025-03-22 02:15:27,,,372.0.0.48.60,Negative
b4773a1f-70e8-4f2f-91fe-74f7a81e9bbb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Apk sampah, cma lupa sandi doang mau login nya susah nya ampun, katanya suruh masukin nama pengguna atau email, giliran di udh di masukin jawaban ada masalah mulu",1,0,367.0.0.43.89,2025-02-22 19:49:15,,,367.0.0.43.89,Negative
0b407581-12e0-4c8b-8688-939d1e4946eb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,instagram udah bagus banget tapi tolong kembalikan fitur kisi profil biar bisa pisah reels dan foto di feed😭😭😭,4,0,367.0.0.43.89,2025-03-28 13:12:50,,,367.0.0.43.89,Positive
7ef6a38c-0c31-4af3-aa19-e91ff1a91f74,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,filter nya pada ilang semua filter kesayangan gw jadi ilang dan setiap gw cari lagi nggk muncul mau hapus instagram aja,1,0,371.0.0.36.89,2025-03-27 13:20:55,,,371.0.0.36.89,Negative
9978af79-016f-478a-8da4-5e83f7e82136,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa akun utama tidak bisa komentar story, sedangkan akun kedua (SECC ACCOUNT) bisa... semoga masalah ini bisa masalah ini bisa di selesaikan MOHON🙏🙏",2,0,369.0.0.46.101,2025-03-01 01:47:50,,,369.0.0.46.101,Negative
ab3afaf6-28d6-4a62-93a5-ca05a58cc689,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"balikin font nya yang kayak dulu woi, yang lama, hadehhh abis update bugannya malah tambah bagus, malah bikin akun ig yang kayak ig kelas, osis fontnya anehh",1,0,372.0.0.48.60,2025-03-27 14:19:33,,,372.0.0.48.60,Negative
82929bc7-fc8a-478e-aeb9-b95fb081c678,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ini kenapaa ya? semua akun Instagram ku ditangguhkan, udah ganti email dan nomor telepon yang beda. tapi masih seperti itu, aku sangat kesusahan😓",2,0,369.0.0.46.101,2025-02-28 00:16:16,,,369.0.0.46.101,Negative
e697e757-a9ab-48d7-ae3f-0f48d994eeac,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Knp apk ini tdk ada photobooth Kenapa efek yang udah di download hilang dan gak bisa dicari lagi di pencarian efek,1,1,369.0.0.46.101,2025-02-27 05:04:13,,,369.0.0.46.101,Negative
86207b5c-dca4-45dc-9132-efa3de5dbbd1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terlalu banyak iklan dan kalok baru download masuk saluran orang gak bisa langsung ke kekiriman 2025,2,1,372.0.0.48.60,2025-03-26 08:17:06,,,372.0.0.48.60,Negative
a0f6c265-db41-4e1a-a4d5-a1e029c67932,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya baru bikin instagram udah harus mengajukan banding,padahal saya belum upload apapun mohon kebijakan dari aplikasi instagram",1,17,369.0.0.46.101,2025-02-28 04:08:29,,,369.0.0.46.101,Negative
74c40c47-6cbd-4aec-a5eb-9e71cc7ea49d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong konten makan makan yang dibagian pencarian saya di ilangin dong, setiap mau scroll selalu aja ketemu, bikin makruh aja🗿",1,0,369.0.0.46.101,2025-03-03 16:16:20,,,369.0.0.46.101,Negative
a7701c1b-e931-4b43-adde-80e6ed5a58c4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ig beberapa minggu bermasalah tidak bisa lihat komentar padahal semua update aktiv dan tidak ada blokiran,1,1,372.0.0.48.60,2025-03-21 01:33:39,,,372.0.0.48.60,Negative
9177bf1e-934e-491c-bb6e-3f0fbcecde9a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ig lama"" tol0l banget masa udah follow orang terus udh di folbek juga ama orang nya nah pas balik lagi malah balik ke semula/awalnya belom di follow njir aneh banget",1,0,374.0.0.43.67,2025-04-04 14:37:15,,,374.0.0.43.67,Negative
812f939b-5b1e-40b3-bd0e-1eba3f9b6487,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,semejak update saya nggak bisa lihat audio yang tersimpan di cerita tolong perbaiki yahhh😃,1,1,372.0.0.48.60,2025-03-28 00:00:12,,,372.0.0.48.60,Negative
c2f72082-0ed8-4d21-bcfc-8f76b7e8c4c8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bikin akun nya susah banget padahal udah masukin nomer telpon, alamat Gmail,dan banyak dah jadi aku gak bisa pakai nya yaudah aku biarin aja cape aku urusin nya aku gak akan guna in kalau gak bisa bisa huh sia sia kuota ku",3,1,370.1.0.43.96,2025-03-05 21:52:13,,,370.1.0.43.96,Neutral
7e5734b0-c013-4c00-b123-46152fefc3d7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dengan Instagram, lebih mnjangkau hasil kerja untuk memperkenalkan hasil kerja dilakukan , terimakasih atas Instagram",5,0,369.0.0.46.101,2025-03-04 01:12:49,,,369.0.0.46.101,Positive
be35c312-0ca0-45f4-8e79-f7c11b1e82c4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,knpa ya efek efek yang bagus jadi ga ada mau di update takut makin jelek tolong dong perbaiki lagi,2,5,370.1.0.43.96,2025-03-16 00:27:55,,,370.1.0.43.96,Negative
d201d148-344d-4d42-8c7d-1ed7b5cf78e4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Di akkun sy ada history dan rells yg tidak bisa diliat atau nge lag macet terus Tolong diperbaiki,1,0,370.1.0.43.96,2025-03-07 03:18:47,,,370.1.0.43.96,Negative
147aa4c3-17e6-49ea-b53d-498b175c0e20,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu dalam hal apapun..dan meningkatkan kinerja penjualan saya... terimakasih team Instagram 🫰❤️🥰,5,1,372.0.0.48.60,2025-03-18 12:19:40,,,372.0.0.48.60,Positive
5ce7babe-2d2f-451f-ba25-5f24fa7045ad,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lagi lagi ya Instagram akun ku di tangguhkan entah kenapa tolong yaaa Instagram kerja sama nyaaa padahal saya tidak pernah melanggar apapun hal buruk di Instagram. tolong kembalikan akun saya seperti semula 🙏🏻🙏🏻🙏🏻,1,0,368.0.0.45.96,2025-02-26 18:04:07,,,368.0.0.45.96,Negative
1fedd766-4529-44bb-9124-ed081a55f22b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Suka sama apk ny, tpi filter untuk foto foto sbagian ilang (pdahal udh dicari), sama pas mau follow akun orang lain mlah gk bisa",2,0,370.0.0.42.96,2025-03-05 10:01:17,,,370.0.0.42.96,Negative
5f2c384f-514e-498e-bec1-96404fa654b6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"lama lama update an gajelass kegedean data jadi lemot pemakaiannyaa buat status di ig pdhl udah di hapus tapi tetep ke kirim di perbaikin lagi gajelas bangett lama""",1,1,368.0.0.45.96,2025-02-24 01:31:51,,,368.0.0.45.96,Negative
58afb4a1-5f67-4c59-bc24-cc7f350c9abe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"udah 3 harian ini ig gua ga bisa buka komen, pas di buka komen kosong, padahal sebelum dibuka komen banyak bgt, kenapa ya bgtu? sebelumnya ga pernah",2,3,372.0.0.48.60,2025-03-19 10:47:42,,,372.0.0.48.60,Negative
07a2b522-86ba-4b6a-b179-d86aed12ea5f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya sudah suka Instagram tapi kalau liat video jangan mulai berhenti terus sama kalau liat video suka lag pliss di liat oleh pembuat Instagram,1,0,369.0.0.46.101,2025-02-28 07:48:04,,,369.0.0.46.101,Negative
8f348833-4211-462a-94cd-8ee29e7e0bd8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,maaf baru bisa ngasi bintang 4 karena di akun saya live nya gak bisa dan harus nunggu usia 30 Hari akunnya supaya bisa live tolong di perbaiki ya 👍supaya orang seperti saya bisa melakukan live streaming ya tolong bantu di perbaiki dengan bagus dan teliti supaya bisa live streaming,4,0,371.0.0.36.89,2025-03-18 10:01:08,,,371.0.0.36.89,Positive
edc6d0ef-cc4d-4738-b6c5-741300f97727,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya setelah update,lirik lagu saat mau diposting itu tidak bergerak jdi tolong knp ini",3,1,372.0.0.48.60,2025-03-23 15:57:53,,,372.0.0.48.60,Neutral
9cabf41c-2716-46cd-90ae-017129a9a449,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat bagus buat postingan dan reel, tapi agak kurangnya kenapa tdak bisa siarang langsung",4,4,368.0.0.45.96,2025-02-26 04:37:16,,,368.0.0.45.96,Positive
2effd6b2-094d-4e26-bd8c-96470dfef7a5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"suka banget sama instagram⭐, karna di instagram itu komplit banget deh pokoknya👍🏻. semuanya ada di aplikasi ini😉..",4,0,371.0.0.36.89,2025-03-15 04:54:36,,,371.0.0.36.89,Positive
3eb944f9-ebfe-413c-86f2-3cf313609b3d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa pas sudah selesai di download malah nyuruh hapus aplikasi lain, padahal memori telepon masih ada 1 gb yg kosong.",5,0,368.0.0.45.96,2025-02-25 03:10:55,,,368.0.0.45.96,Positive
6b27a6a0-ea61-4d8b-9bd4-99815f4b3c77,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,menyenangkan bisa up photo ATW video original ku dan menggunakan sound yang bisa di pilih sesuai selera,5,2,367.0.0.43.89,2025-02-16 19:16:37,,,367.0.0.43.89,Positive
6cce4b11-112f-4f00-990e-ca7aea550986,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Instagram ini sangat bagus tapi kok sek filter ku yang bagus ilang semua ya tolong dikembalikan pliss😭☺🙏🙏,5,0,367.0.0.43.89,2025-02-16 09:49:06,,,367.0.0.43.89,Positive
72ba547d-52d5-4fd7-8b58-20e96ea29b80,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya tanpa instragam tidak bisa sepede ini saya bangga sekali bisa memiliki apk instagram terimakasih instragam bisa membuat saya sepede ini pokoknya al you the best,5,0,372.0.0.48.60,2025-03-18 05:55:07,,,372.0.0.48.60,Positive
a623923c-1a20-4929-9984-b16e0bfd7eb0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ngasih komentar yg sesuai kena pembatasan , tapi pihak IG jg gak memfilter setiap reels / video yg membawa contoh buruk dari setiap unggahan ... bego apa bego? makin eneg lama2 liat aplikasi IG auto uninstal.",1,0,372.0.0.48.60,2025-03-23 08:55:35,,,372.0.0.48.60,Negative
043fd987-b5aa-4de7-a015-a2629c434f08,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya sebenernya suka sm aplikasi ini, tp beberapa hari komen2 yg di postingan kok gak bisa dibuka ya.., padahal ada tanda klo banyak yg komen",3,1,372.0.0.48.60,2025-03-19 07:50:26,,,372.0.0.48.60,Neutral
671113ec-b04a-4804-b11a-60e4cc148869,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ini kenapa gabisa login sih daritadi, udah restart hp, bersihin cache, ganti pw, masih gabisa login",1,3,367.0.0.43.89,2025-02-15 11:46:05,,,367.0.0.43.89,Negative
0e817e67-ec42-41f3-bab6-80f2b150898d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"weiii balikinnn filter ig nya ga!? karna sudah di hilangkan filter ignya, akupun kehilangan pap dari orang tersayang ni gegara gada filter ig, berani² nya yee",1,0,372.0.0.48.60,2025-03-24 12:19:03,,,372.0.0.48.60,Negative
9150dd12-ac13-4d1f-8a12-3cf252d0718b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong dong instagram kalo liat following ig akun lain jangan default, tetap berurutan aja seperti biasa.",5,1,371.0.0.36.89,2025-03-19 01:30:34,,,371.0.0.36.89,Positive
ad5b0d54-6812-4e1f-953a-01b9eec3b8f7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Lagging saat membuka komentar, konten yang di putar berasa frame drop sampai 2fps",1,1,370.1.0.43.96,2025-03-10 15:48:05,,,370.1.0.43.96,Negative
3c283500-02f9-424d-85f1-5da72c974f4e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa ya setiap aku bukak story yg ada cumn lagunya doang vidionua nge bug abis di update mlah kek gini tolong dong bantuannya🙏🙏,2,0,367.0.0.43.89,2025-02-14 05:06:31,,,367.0.0.43.89,Negative
dd4a6b73-d0f4-4836-9f73-861af018a4ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sukak sama aplikasinya cuma mines nya klo nonton reel nya lama pasti muncul Mulu tapi gak papa,5,0,375.0.0.38.66,2025-04-19 01:08:39,,,375.0.0.38.66,Positive
a33256aa-c457-4399-bdd5-8dbc8cda4137,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"G bisa login setiap login keluar terus padahal udah berkali kali dicoba,bikin kesel",1,1,372.0.0.48.60,2025-03-25 21:52:42,,,372.0.0.48.60,Negative
